dataset	byzantine_fraction	noise_variance	attack_mode	samples_per_node	accuracy_type	accuracy	Aggregation Method
cifar10	0.2	0.01	add_noise	32	noisy_train_accuracy	43.52	mean with noise
cifar10	0.2	0.1	add_noise	32	noisy_train_accuracy	43.382	mean with noise
cifar10	0.2	1.0	add_noise	32	noisy_train_accuracy	40.682	mean with noise
cifar10	0.2	10.0	add_noise	32	noisy_train_accuracy	31.988	mean with noise
cifar10	0.2	100.0	add_noise	32	noisy_train_accuracy	25.344	mean with noise
cifar10	0.2	200.0	add_noise	32	noisy_train_accuracy	24.494	mean with noise
cifar10	0.2	0.01	add_noise	64	noisy_train_accuracy	42.304	mean with noise
cifar10	0.2	0.1	add_noise	64	noisy_train_accuracy	42.58	mean with noise
cifar10	0.2	1.0	add_noise	64	noisy_train_accuracy	40.464	mean with noise
cifar10	0.2	10.0	add_noise	64	noisy_train_accuracy	32.379999999999995	mean with noise
cifar10	0.2	100.0	add_noise	64	noisy_train_accuracy	25.486	mean with noise
cifar10	0.2	200.0	add_noise	64	noisy_train_accuracy	22.494	mean with noise
cifar10	0.3	0.01	add_noise	16	noisy_train_accuracy	44.436	mean with noise
cifar10	0.3	0.1	add_noise	16	noisy_train_accuracy	43.712	mean with noise
cifar10	0.3	1.0	add_noise	16	noisy_train_accuracy	39.558	mean with noise
cifar10	0.3	10.0	add_noise	16	noisy_train_accuracy	29.538	mean with noise
cifar10	0.3	100.0	add_noise	16	noisy_train_accuracy	26.31	mean with noise
cifar10	0.3	200.0	add_noise	16	noisy_train_accuracy	24.716	mean with noise
cifar10	0.3	0.01	add_noise	32	noisy_train_accuracy	43.766	mean with noise
cifar10	0.3	0.1	add_noise	32	noisy_train_accuracy	43.022	mean with noise
cifar10	0.3	1.0	add_noise	32	noisy_train_accuracy	39.664	mean with noise
cifar10	0.3	10.0	add_noise	32	noisy_train_accuracy	29.96	mean with noise
cifar10	0.3	100.0	add_noise	32	noisy_train_accuracy	23.296	mean with noise
cifar10	0.3	200.0	add_noise	32	noisy_train_accuracy	24.312	mean with noise
cifar10	0.3	0.01	add_noise	64	noisy_train_accuracy	42.456	mean with noise
cifar10	0.3	0.1	add_noise	64	noisy_train_accuracy	42.348	mean with noise
cifar10	0.3	1.0	add_noise	64	noisy_train_accuracy	39.166	mean with noise
cifar10	0.3	10.0	add_noise	64	noisy_train_accuracy	30.292	mean with noise
cifar10	0.3	100.0	add_noise	64	noisy_train_accuracy	22.964	mean with noise
spambase	0.1	0.01	add_noise	16	noisy_test_accuracy	90.33659066232356	mean with noise
spambase	0.1	0.1	add_noise	16	noisy_test_accuracy	90.44516829533116	mean with noise
spambase	0.1	1.0	add_noise	16	noisy_test_accuracy	90.11943539630836	mean with noise
spambase	0.1	10.0	add_noise	16	noisy_test_accuracy	89.25081433224756	mean with noise
spambase	0.1	100.0	add_noise	16	noisy_test_accuracy	89.79370249728555	mean with noise
spambase	0.1	200.0	add_noise	16	noisy_test_accuracy	88.81650380021715	mean with noise
spambase	0.1	0.01	add_noise	32	noisy_test_accuracy	90.22801302931596	mean with noise
spambase	0.1	0.1	add_noise	32	noisy_test_accuracy	90.22801302931596	mean with noise
spambase	0.1	1.0	add_noise	32	noisy_test_accuracy	90.01085776330075	mean with noise
spambase	0.1	10.0	add_noise	32	noisy_test_accuracy	89.57654723127035	mean with noise
spambase	0.1	100.0	add_noise	32	noisy_test_accuracy	88.92508143322475	mean with noise
spambase	0.1	200.0	add_noise	32	noisy_test_accuracy	87.07926167209556	mean with noise
spambase	0.1	0.01	add_noise	64	noisy_test_accuracy	89.79370249728555	mean with noise
spambase	0.1	0.1	add_noise	64	noisy_test_accuracy	89.90228013029315	mean with noise
spambase	0.1	1.0	add_noise	64	noisy_test_accuracy	89.57654723127035	mean with noise
spambase	0.1	10.0	add_noise	64	noisy_test_accuracy	89.79370249728555	mean with noise
spambase	0.1	100.0	add_noise	64	noisy_test_accuracy	88.92508143322475	mean with noise
spambase	0.1	200.0	add_noise	64	noisy_test_accuracy	85.99348534201955	mean with noise
spambase	0.1	0.01	add_noise	128	noisy_test_accuracy	89.57654723127035	mean with noise
spambase	0.1	0.1	add_noise	128	noisy_test_accuracy	89.79370249728555	mean with noise
spambase	0.1	1.0	add_noise	128	noisy_test_accuracy	89.46796959826275	mean with noise
spambase	0.1	10.0	add_noise	128	noisy_test_accuracy	89.68512486427795	mean with noise
spambase	0.1	100.0	add_noise	128	noisy_test_accuracy	88.05646036916394	mean with noise
spambase	0.1	200.0	add_noise	128	noisy_test_accuracy	85.23344191096635	mean with noise
spambase	0.2	0.01	add_noise	16	noisy_test_accuracy	90.33659066232356	mean with noise
spambase	0.2	0.1	add_noise	16	noisy_test_accuracy	90.22801302931596	mean with noise
spambase	0.2	1.0	add_noise	16	noisy_test_accuracy	90.55374592833876	mean with noise
spambase	0.2	10.0	add_noise	16	noisy_test_accuracy	88.92508143322475	mean with noise
spambase	0.2	100.0	add_noise	16	noisy_test_accuracy	87.51357220412595	mean with noise
spambase	0.2	200.0	add_noise	16	noisy_test_accuracy	84.90770901194354	mean with noise
spambase	0.2	0.01	add_noise	32	noisy_test_accuracy	90.01085776330075	mean with noise
spambase	0.2	0.1	add_noise	32	noisy_test_accuracy	90.22801302931596	mean with noise
spambase	0.2	1.0	add_noise	32	noisy_test_accuracy	90.01085776330075	mean with noise
spambase	0.2	10.0	add_noise	32	noisy_test_accuracy	89.68512486427795	mean with noise
spambase	0.2	100.0	add_noise	32	noisy_test_accuracy	87.18783930510315	mean with noise
spambase	0.2	200.0	add_noise	32	noisy_test_accuracy	87.94788273615634	mean with noise
spambase	0.2	0.01	add_noise	64	noisy_test_accuracy	89.90228013029315	mean with noise
spambase	0.2	0.1	add_noise	64	noisy_test_accuracy	90.01085776330075	mean with noise
spambase	0.2	1.0	add_noise	64	noisy_test_accuracy	89.68512486427795	mean with noise
spambase	0.2	10.0	add_noise	64	noisy_test_accuracy	89.03365906623235	mean with noise
spambase	0.2	100.0	add_noise	64	noisy_test_accuracy	86.86210640608036	mean with noise
spambase	0.2	200.0	add_noise	64	noisy_test_accuracy	87.40499457111835	mean with noise
spambase	0.2	0.01	add_noise	128	noisy_test_accuracy	89.57654723127035	mean with noise
spambase	0.2	0.1	add_noise	128	noisy_test_accuracy	89.68512486427795	mean with noise
spambase	0.2	1.0	add_noise	128	noisy_test_accuracy	89.57654723127035	mean with noise
spambase	0.2	10.0	add_noise	128	noisy_test_accuracy	89.68512486427795	mean with noise
spambase	0.2	100.0	add_noise	128	noisy_test_accuracy	86.10206297502715	mean with noise
spambase	0.2	200.0	add_noise	128	noisy_test_accuracy	88.81650380021715	mean with noise
spambase	0.3	0.01	add_noise	16	noisy_test_accuracy	90.22801302931596	mean with noise
spambase	0.3	0.1	add_noise	16	noisy_test_accuracy	90.44516829533116	mean with noise
spambase	0.3	1.0	add_noise	16	noisy_test_accuracy	90.77090119435395	mean with noise
spambase	0.3	10.0	add_noise	16	noisy_test_accuracy	88.49077090119435	mean with noise
spambase	0.3	100.0	add_noise	16	noisy_test_accuracy	87.29641693811075	mean with noise
spambase	0.3	200.0	add_noise	16	noisy_test_accuracy	85.99348534201955	mean with noise
spambase	0.3	0.01	add_noise	32	noisy_test_accuracy	90.01085776330075	mean with noise
spambase	0.3	0.1	add_noise	32	noisy_test_accuracy	90.22801302931596	mean with noise
spambase	0.3	1.0	add_noise	32	noisy_test_accuracy	89.79370249728555	mean with noise
spambase	0.3	10.0	add_noise	32	noisy_test_accuracy	89.03365906623235	mean with noise
spambase	0.3	100.0	add_noise	32	noisy_test_accuracy	87.62214983713355	mean with noise
spambase	0.3	200.0	add_noise	32	noisy_test_accuracy	86.64495114006515	mean with noise
spambase	0.3	0.01	add_noise	64	noisy_test_accuracy	89.79370249728555	mean with noise
spambase	0.3	0.1	add_noise	64	noisy_test_accuracy	89.90228013029315	mean with noise
spambase	0.3	1.0	add_noise	64	noisy_test_accuracy	89.68512486427795	mean with noise
spambase	0.3	10.0	add_noise	64	noisy_test_accuracy	89.03365906623235	mean with noise
spambase	0.3	100.0	add_noise	64	noisy_test_accuracy	84.90770901194354	mean with noise
spambase	0.3	200.0	add_noise	64	noisy_test_accuracy	83.27904451682954	mean with noise
spambase	0.3	0.01	add_noise	128	noisy_test_accuracy	89.57654723127035	mean with noise
spambase	0.3	0.1	add_noise	128	noisy_test_accuracy	89.57654723127035	mean with noise
spambase	0.3	1.0	add_noise	128	noisy_test_accuracy	89.79370249728555	mean with noise
spambase	0.3	10.0	add_noise	128	noisy_test_accuracy	90.55374592833876	mean with noise
spambase	0.3	100.0	add_noise	128	noisy_test_accuracy	84.03908794788273	mean with noise
spambase	0.3	200.0	add_noise	128	noisy_test_accuracy	81.65038002171553	mean with noise
spambase	0.4	0.01	add_noise	16	noisy_test_accuracy	90.44516829533116	mean with noise
spambase	0.4	0.1	add_noise	16	noisy_test_accuracy	90.33659066232356	mean with noise
spambase	0.4	1.0	add_noise	16	noisy_test_accuracy	90.11943539630836	mean with noise
spambase	0.4	10.0	add_noise	16	noisy_test_accuracy	89.79370249728555	mean with noise
spambase	0.4	100.0	add_noise	16	noisy_test_accuracy	85.23344191096635	mean with noise
spambase	0.4	200.0	add_noise	16	noisy_test_accuracy	88.27361563517914	mean with noise
spambase	0.4	0.01	add_noise	32	noisy_test_accuracy	90.22801302931596	mean with noise
spambase	0.4	0.1	add_noise	32	noisy_test_accuracy	89.90228013029315	mean with noise
spambase	0.4	1.0	add_noise	32	noisy_test_accuracy	90.01085776330075	mean with noise
spambase	0.4	10.0	add_noise	32	noisy_test_accuracy	88.16503800217154	mean with noise
spambase	0.4	100.0	add_noise	32	noisy_test_accuracy	88.81650380021715	mean with noise
spambase	0.4	200.0	add_noise	32	noisy_test_accuracy	82.73615635179154	mean with noise
spambase	0.4	0.01	add_noise	64	noisy_test_accuracy	89.68512486427795	mean with noise
spambase	0.4	0.1	add_noise	64	noisy_test_accuracy	89.79370249728555	mean with noise
spambase	0.4	1.0	add_noise	64	noisy_test_accuracy	89.68512486427795	mean with noise
spambase	0.4	10.0	add_noise	64	noisy_test_accuracy	89.79370249728555	mean with noise
spambase	0.4	100.0	add_noise	64	noisy_test_accuracy	85.99348534201955	mean with noise
spambase	0.4	200.0	add_noise	64	noisy_test_accuracy	86.64495114006515	mean with noise
spambase	0.4	0.01	add_noise	128	noisy_test_accuracy	89.57654723127035	mean with noise
spambase	0.4	0.1	add_noise	128	noisy_test_accuracy	89.57654723127035	mean with noise
spambase	0.4	1.0	add_noise	128	noisy_test_accuracy	89.68512486427795	mean with noise
spambase	0.4	10.0	add_noise	128	noisy_test_accuracy	87.29641693811075	mean with noise
spambase	0.4	100.0	add_noise	128	noisy_test_accuracy	83.93051031487514	mean with noise
spambase	0.4	200.0	add_noise	128	noisy_test_accuracy	83.06188925081433	mean with noise
mnist	0.1	0.01	add_noise	16	noisy_test_accuracy	92.04	mean with noise
mnist	0.1	0.1	add_noise	16	noisy_test_accuracy	92.09	mean with noise
mnist	0.1	1.0	add_noise	16	noisy_test_accuracy	91.77	mean with noise
mnist	0.1	10.0	add_noise	16	noisy_test_accuracy	89.68	mean with noise
mnist	0.1	100.0	add_noise	16	noisy_test_accuracy	83.74000000000001	mean with noise
mnist	0.1	200.0	add_noise	16	noisy_test_accuracy	81.56	mean with noise
mnist	0.1	0.01	add_noise	32	noisy_test_accuracy	91.82	mean with noise
mnist	0.1	0.1	add_noise	32	noisy_test_accuracy	91.71	mean with noise
mnist	0.1	1.0	add_noise	32	noisy_test_accuracy	91.34	mean with noise
mnist	0.1	10.0	add_noise	32	noisy_test_accuracy	89.45	mean with noise
mnist	0.1	100.0	add_noise	32	noisy_test_accuracy	81.58999999999999	mean with noise
mnist	0.1	200.0	add_noise	32	noisy_test_accuracy	80.2	mean with noise
mnist	0.1	0.01	add_noise	64	noisy_test_accuracy	91.24	mean with noise
mnist	0.1	0.1	add_noise	64	noisy_test_accuracy	91.34	mean with noise
mnist	0.1	1.0	add_noise	64	noisy_test_accuracy	91.0	mean with noise
mnist	0.1	10.0	add_noise	64	noisy_test_accuracy	89.03999999999999	mean with noise
mnist	0.1	100.0	add_noise	64	noisy_test_accuracy	80.54	mean with noise
mnist	0.1	200.0	add_noise	64	noisy_test_accuracy	79.31	mean with noise
mnist	0.1	0.01	add_noise	128	noisy_test_accuracy	90.55	mean with noise
mnist	0.1	0.1	add_noise	128	noisy_test_accuracy	90.43	mean with noise
mnist	0.1	1.0	add_noise	128	noisy_test_accuracy	90.24	mean with noise
mnist	0.1	10.0	add_noise	128	noisy_test_accuracy	88.74	mean with noise
mnist	0.1	100.0	add_noise	128	noisy_test_accuracy	79.75	mean with noise
mnist	0.1	200.0	add_noise	128	noisy_test_accuracy	76.29	mean with noise
mnist	0.2	0.01	add_noise	16	noisy_test_accuracy	92.05	mean with noise
mnist	0.2	0.1	add_noise	16	noisy_test_accuracy	92.06	mean with noise
mnist	0.2	1.0	add_noise	16	noisy_test_accuracy	91.42	mean with noise
mnist	0.2	10.0	add_noise	16	noisy_test_accuracy	87.85	mean with noise
mnist	0.2	100.0	add_noise	16	noisy_test_accuracy	80.65	mean with noise
mnist	0.2	200.0	add_noise	16	noisy_test_accuracy	79.24	mean with noise
mnist	0.2	0.01	add_noise	32	noisy_test_accuracy	91.76	mean with noise
mnist	0.2	0.1	add_noise	32	noisy_test_accuracy	91.64	mean with noise
mnist	0.2	1.0	add_noise	32	noisy_test_accuracy	91.53	mean with noise
mnist	0.2	10.0	add_noise	32	noisy_test_accuracy	88.03	mean with noise
mnist	0.2	100.0	add_noise	32	noisy_test_accuracy	80.52	mean with noise
mnist	0.2	200.0	add_noise	32	noisy_test_accuracy	75.51	mean with noise
mnist	0.2	0.01	add_noise	64	noisy_test_accuracy	91.24	mean with noise
mnist	0.2	0.1	add_noise	64	noisy_test_accuracy	91.21	mean with noise
mnist	0.2	1.0	add_noise	64	noisy_test_accuracy	90.9	mean with noise
mnist	0.2	10.0	add_noise	64	noisy_test_accuracy	87.94999999999999	mean with noise
mnist	0.2	100.0	add_noise	64	noisy_test_accuracy	78.2	mean with noise
mnist	0.2	200.0	add_noise	64	noisy_test_accuracy	76.44	mean with noise
mnist	0.2	0.01	add_noise	128	noisy_test_accuracy	90.6	mean with noise
mnist	0.2	0.1	add_noise	128	noisy_test_accuracy	90.42	mean with noise
mnist	0.2	1.0	add_noise	128	noisy_test_accuracy	90.34	mean with noise
mnist	0.2	10.0	add_noise	128	noisy_test_accuracy	87.44	mean with noise
mnist	0.2	100.0	add_noise	128	noisy_test_accuracy	76.6	mean with noise
mnist	0.2	200.0	add_noise	128	noisy_test_accuracy	72.25	mean with noise
mnist	0.3	0.01	add_noise	16	noisy_test_accuracy	91.97	mean with noise
mnist	0.3	0.1	add_noise	16	noisy_test_accuracy	91.92	mean with noise
mnist	0.3	1.0	add_noise	16	noisy_test_accuracy	91.46	mean with noise
mnist	0.3	10.0	add_noise	16	noisy_test_accuracy	87.09	mean with noise
mnist	0.3	100.0	add_noise	16	noisy_test_accuracy	79.67999999999999	mean with noise
mnist	0.3	200.0	add_noise	16	noisy_test_accuracy	75.94999999999999	mean with noise
mnist	0.3	0.01	add_noise	32	noisy_test_accuracy	91.79	mean with noise
mnist	0.3	0.1	add_noise	32	noisy_test_accuracy	91.84	mean with noise
mnist	0.3	1.0	add_noise	32	noisy_test_accuracy	91.31	mean with noise
mnist	0.3	10.0	add_noise	32	noisy_test_accuracy	86.71	mean with noise
mnist	0.3	100.0	add_noise	32	noisy_test_accuracy	77.77	mean with noise
mnist	0.3	200.0	add_noise	32	noisy_test_accuracy	75.16000000000001	mean with noise
mnist	0.3	0.01	add_noise	64	noisy_test_accuracy	91.25	mean with noise
mnist	0.3	0.1	add_noise	64	noisy_test_accuracy	91.26	mean with noise
mnist	0.3	1.0	add_noise	64	noisy_test_accuracy	90.49	mean with noise
mnist	0.3	10.0	add_noise	64	noisy_test_accuracy	87.03999999999999	mean with noise
mnist	0.3	100.0	add_noise	64	noisy_test_accuracy	76.44999999999999	mean with noise
mnist	0.3	200.0	add_noise	64	noisy_test_accuracy	70.49	mean with noise
mnist	0.3	0.01	add_noise	128	noisy_test_accuracy	90.56	mean with noise
mnist	0.3	0.1	add_noise	128	noisy_test_accuracy	90.67	mean with noise
mnist	0.3	1.0	add_noise	128	noisy_test_accuracy	90.31	mean with noise
mnist	0.3	10.0	add_noise	128	noisy_test_accuracy	86.89	mean with noise
mnist	0.3	100.0	add_noise	128	noisy_test_accuracy	73.44000000000001	mean with noise
mnist	0.3	200.0	add_noise	128	noisy_test_accuracy	68.76	mean with noise
mnist	0.4	0.01	add_noise	16	noisy_test_accuracy	92.16	mean with noise
mnist	0.4	0.1	add_noise	16	noisy_test_accuracy	91.9	mean with noise
mnist	0.4	1.0	add_noise	16	noisy_test_accuracy	90.96	mean with noise
mnist	0.4	10.0	add_noise	16	noisy_test_accuracy	86.03	mean with noise
mnist	0.4	100.0	add_noise	16	noisy_test_accuracy	78.72	mean with noise
mnist	0.4	200.0	add_noise	16	noisy_test_accuracy	75.96000000000001	mean with noise
mnist	0.4	0.01	add_noise	32	noisy_test_accuracy	91.75	mean with noise
mnist	0.4	0.1	add_noise	32	noisy_test_accuracy	91.63	mean with noise
mnist	0.4	1.0	add_noise	32	noisy_test_accuracy	90.94	mean with noise
mnist	0.4	10.0	add_noise	32	noisy_test_accuracy	85.39999999999999	mean with noise
mnist	0.4	100.0	add_noise	32	noisy_test_accuracy	76.4	mean with noise
mnist	0.4	200.0	add_noise	32	noisy_test_accuracy	75.37	mean with noise
mnist	0.4	0.01	add_noise	64	noisy_test_accuracy	91.25	mean with noise
mnist	0.4	0.1	add_noise	64	noisy_test_accuracy	91.12	mean with noise
mnist	0.4	1.0	add_noise	64	noisy_test_accuracy	90.27	mean with noise
mnist	0.4	10.0	add_noise	64	noisy_test_accuracy	86.08	mean with noise
mnist	0.4	100.0	add_noise	64	noisy_test_accuracy	72.91	mean with noise
mnist	0.4	200.0	add_noise	64	noisy_test_accuracy	71.78999999999999	mean with noise
mnist	0.4	0.01	add_noise	128	noisy_test_accuracy	90.55	mean with noise
mnist	0.4	0.1	add_noise	128	noisy_test_accuracy	90.57	mean with noise
mnist	0.4	1.0	add_noise	128	noisy_test_accuracy	89.87	mean with noise
mnist	0.4	10.0	add_noise	128	noisy_test_accuracy	84.46000000000001	mean with noise
mnist	0.4	100.0	add_noise	128	noisy_test_accuracy	73.49	mean with noise
mnist	0.4	200.0	add_noise	128	noisy_test_accuracy	65.88000000000001	mean with noise
fashion_mnist	0.1	0.01	add_noise	16	noisy_test_accuracy	83.83	mean with noise
fashion_mnist	0.1	0.1	add_noise	16	noisy_test_accuracy	83.81	mean with noise
fashion_mnist	0.1	1.0	add_noise	16	noisy_test_accuracy	83.50999999999999	mean with noise
fashion_mnist	0.1	10.0	add_noise	16	noisy_test_accuracy	81.01	mean with noise
fashion_mnist	0.1	100.0	add_noise	16	noisy_test_accuracy	72.84	mean with noise
fashion_mnist	0.1	200.0	add_noise	16	noisy_test_accuracy	71.26	mean with noise
fashion_mnist	0.1	0.01	add_noise	32	noisy_test_accuracy	83.23	mean with noise
fashion_mnist	0.1	0.1	add_noise	32	noisy_test_accuracy	83.24000000000001	mean with noise
fashion_mnist	0.1	1.0	add_noise	32	noisy_test_accuracy	83.14	mean with noise
fashion_mnist	0.1	10.0	add_noise	32	noisy_test_accuracy	80.84	mean with noise
fashion_mnist	0.1	100.0	add_noise	32	noisy_test_accuracy	73.89	mean with noise
fashion_mnist	0.1	200.0	add_noise	32	noisy_test_accuracy	71.17	mean with noise
fashion_mnist	0.1	0.01	add_noise	64	noisy_test_accuracy	82.77	mean with noise
fashion_mnist	0.1	0.1	add_noise	64	noisy_test_accuracy	82.88	mean with noise
fashion_mnist	0.1	1.0	add_noise	64	noisy_test_accuracy	82.36	mean with noise
fashion_mnist	0.1	10.0	add_noise	64	noisy_test_accuracy	80.78	mean with noise
fashion_mnist	0.1	100.0	add_noise	64	noisy_test_accuracy	70.78	mean with noise
fashion_mnist	0.1	200.0	add_noise	64	noisy_test_accuracy	69.75	mean with noise
fashion_mnist	0.1	1.0	add_noise	128	noisy_test_accuracy	81.45	mean with noise
fashion_mnist	0.1	10.0	add_noise	128	noisy_test_accuracy	80.02	mean with noise
fashion_mnist	0.1	100.0	add_noise	128	noisy_test_accuracy	71.99	mean with noise
fashion_mnist	0.1	200.0	add_noise	128	noisy_test_accuracy	65.85	mean with noise
fashion_mnist	0.2	0.01	add_noise	16	noisy_test_accuracy	83.81	mean with noise
fashion_mnist	0.2	0.1	add_noise	16	noisy_test_accuracy	83.78999999999999	mean with noise
